X,Y,Z
618.0,-52.0,-378.0
630.0,-58.0,-385.0
670.0,-70.0,-423.0
698.0,-86.0,-447.0
724.0,-94.0,-445.0
754.0,-104.0,-457.0
774.0,-98.0,-465.0
792.0,-90.0,-486.0
836.0,-114.0,-496.0
854.0,-106.0,-521.0
880.0,-100.0,-537.0
910.0,-98.0,-551.0
936.0,-80.0,-536.0
962.0,-72.0,-557.0
970.0,-66.0,-583.0
1004.0,-46.0,-576.0
1030.0,-18.0,-595.0
1026.0,-16.0,-599.0
1062.0,22.0,-622.0
1060.0,24.0,-619.0
1066.0,42.0,-621.0
1078.0,60.0,-623.0
1094.0,86.0,-625.0
1090.0,104.0,-653.0
1078.0,118.0,-634.0
1086.0,136.0,-654.0
1096.0,180.0,-639.0
1088.0,202.0,-649.0
1072.0,216.0,-652.0
1070.0,248.0,-651.0
1056.0,268.0,-642.0
1050.0,314.0,-660.0
1050.0,332.0,-647.0
1004.0,364.0,-663.0
1000.0,370.0,-652.0
988.0,384.0,-648.0
974.0,406.0,-621.0
974.0,434.0,-633.0
956.0,446.0,-626.0
940.0,466.0,-623.0
926.0,478.0,-629.0
902.0,500.0,-605.0
868.0,498.0,-588.0
854.0,530.0,-585.0
842.0,548.0,-575.0
806.0,552.0,-557.0
794.0,570.0,-515.0
756.0,584.0,-503.0
722.0,594.0,-495.0
696.0,588.0,-479.0
666.0,586.0,-463.0
666.0,566.0,-427.0
644.0,566.0,-434.0
614.0,530.0,-399.0
588.0,504.0,-419.0
584.0,498.0,-405.0
584.0,454.0,-426.0
574.0,424.0,-416.0
570.0,376.0,-401.0
566.0,338.0,-442.0
582.0,282.0,-416.0
594.0,232.0,-426.0
608.0,176.0,-434.0
638.0,144.0,-439.0
640.0,104.0,-438.0
670.0,74.0,-445.0
708.0,34.0,-426.0
746.0,-34.0,-466.0
778.0,-56.0,-471.0
790.0,-80.0,-462.0
838.0,-92.0,-473.0
876.0,-120.0,-469.0
902.0,-124.0,-479.0
954.0,-136.0,-509.0
976.0,-138.0,-488.0
1018.0,-130.0,-484.0
1046.0,-140.0,-509.0
1076.0,-132.0,-514.0
1118.0,-114.0,-531.0
1144.0,-100.0,-515.0
1178.0,-102.0,-517.0
1188.0,-70.0,-536.0
1238.0,-88.0,-535.0
1254.0,-50.0,-521.0
1268.0,-42.0,-533.0
1302.0,-44.0,-536.0
1304.0,-38.0,-524.0
1326.0,-38.0,-528.0
1338.0,12.0,-534.0
1382.0,18.0,-542.0
1412.0,24.0,-527.0
1424.0,28.0,-496.0
1450.0,32.0,-456.0
1474.0,30.0,-452.0
1496.0,48.0,-468.0
1516.0,42.0,-410.0
1546.0,52.0,-415.0
1560.0,64.0,-402.0
1578.0,66.0,-366.0
1590.0,80.0,-349.0
1610.0,82.0,-346.0
1638.0,90.0,-313.0
1646.0,84.0,-281.0
1668.0,106.0,-238.0
1682.0,102.0,-215.0
1682.0,116.0,-189.0
1698.0,138.0,-178.0
1718.0,130.0,-152.0
1718.0,150.0,-102.0
1732.0,160.0,-101.0
1750.0,166.0,-80.0
1734.0,184.0,-53.0
1746.0,170.0,-21.0
1756.0,194.0,-10.0
1758.0,196.0,9.0
1752.0,214.0,36.0
1752.0,198.0,58.0
1764.0,214.0,75.0
1778.0,216.0,92.0
1772.0,212.0,122.0
1760.0,222.0,141.0
1762.0,208.0,156.0
1764.0,210.0,190.0
1764.0,216.0,182.0
1752.0,222.0,212.0
1762.0,210.0,238.0
1770.0,218.0,246.0
1756.0,224.0,226.0
1752.0,242.0,264.0
1746.0,238.0,243.0
1744.0,272.0,234.0
1748.0,262.0,243.0
1756.0,272.0,256.0
1750.0,302.0,248.0
1760.0,312.0,237.0
1746.0,316.0,231.0
1752.0,342.0,232.0
1762.0,354.0,214.0
1748.0,368.0,205.0
1752.0,378.0,206.0
1750.0,388.0,206.0
1744.0,388.0,200.0
1752.0,398.0,184.0
1746.0,412.0,202.0
1736.0,420.0,195.0
1740.0,420.0,202.0
1738.0,448.0,189.0
1736.0,436.0,182.0
1730.0,452.0,167.0
1722.0,456.0,144.0
1736.0,472.0,129.0
1718.0,476.0,108.0
1714.0,494.0,97.0
1706.0,516.0,84.0
1704.0,530.0,59.0
1688.0,532.0,74.0
1686.0,568.0,32.0
1664.0,580.0,27.0
1642.0,568.0,10.0
1632.0,612.0,-12.0
1622.0,632.0,-33.0
1626.0,646.0,-35.0
1608.0,662.0,-48.0
1598.0,668.0,-59.0
1566.0,672.0,-85.0
1550.0,702.0,-60.0
1536.0,722.0,-82.0
1506.0,732.0,-84.0
1500.0,746.0,-91.0
1490.0,744.0,-93.0
1466.0,746.0,-96.0
1468.0,748.0,-122.0
1428.0,760.0,-149.0
1420.0,790.0,-159.0
1394.0,782.0,-163.0
1378.0,782.0,-168.0
1370.0,782.0,-193.0
1360.0,788.0,-212.0
1350.0,776.0,-216.0
1364.0,778.0,-207.0
1334.0,774.0,-230.0
1340.0,774.0,-218.0
1330.0,782.0,-215.0
1336.0,778.0,-214.0
1322.0,786.0,-191.0
1316.0,790.0,-190.0
1304.0,794.0,-177.0
1316.0,816.0,-124.0
1304.0,824.0,-138.0
1320.0,824.0,-157.0
1314.0,840.0,-127.0
1308.0,832.0,-103.0
1294.0,848.0,-71.0
1288.0,840.0,-83.0
1276.0,832.0,-62.0
1274.0,856.0,-32.0
1260.0,878.0,-45.0
1252.0,884.0,10.0
1240.0,884.0,29.0
1230.0,898.0,21.0
1208.0,918.0,39.0
1196.0,910.0,71.0
1188.0,912.0,71.0
1166.0,928.0,99.0
1160.0,942.0,113.0
1154.0,952.0,121.0
1126.0,958.0,140.0
1102.0,966.0,153.0
1082.0,952.0,165.0
1054.0,960.0,177.0
1010.0,962.0,188.0
1002.0,960.0,212.0
966.0,968.0,211.0
956.0,966.0,239.0
940.0,980.0,268.0
916.0,984.0,260.0
920.0,952.0,302.0
888.0,954.0,300.0
868.0,936.0,321.0
846.0,946.0,350.0
824.0,928.0,364.0
804.0,922.0,378.0
782.0,914.0,384.0
766.0,896.0,396.0
736.0,884.0,421.0
728.0,864.0,415.0
714.0,862.0,447.0
672.0,836.0,428.0
664.0,828.0,431.0
650.0,814.0,446.0
606.0,798.0,428.0
590.0,790.0,412.0
568.0,780.0,421.0
1268.0,-214.0,-426.0
1260.0,-200.0,-443.0
1260.0,-214.0,-438.0
1244.0,-204.0,-425.0
1242.0,-194.0,-435.0
1230.0,-198.0,-464.0
1224.0,-190.0,-436.0
1214.0,-190.0,-460.0
1206.0,-192.0,-473.0
1194.0,-186.0,-457.0
1180.0,-190.0,-479.0
1170.0,-166.0,-501.0
1162.0,-158.0,-475.0
1150.0,-162.0,-490.0
1136.0,-156.0,-482.0
1126.0,-158.0,-497.0
1096.0,-166.0,-502.0
1090.0,-146.0,-480.0
1068.0,-144.0,-507.0
1040.0,-138.0,-533.0
1026.0,-124.0,-531.0
1010.0,-114.0,-493.0
994.0,-100.0,-540.0
978.0,-96.0,-506.0
960.0,-84.0,-540.0
936.0,-78.0,-534.0
910.0,-66.0,-559.0
918.0,-66.0,-532.0
904.0,-66.0,-534.0
902.0,-44.0,-538.0
892.0,-28.0,-548.0
876.0,-38.0,-542.0
878.0,4.0,-560.0
874.0,22.0,-567.0
868.0,32.0,-558.0
884.0,32.0,-553.0
882.0,40.0,-578.0
882.0,52.0,-579.0
868.0,52.0,-561.0
892.0,74.0,-582.0
890.0,74.0,-577.0
898.0,84.0,-618.0
902.0,100.0,-582.0
906.0,104.0,-602.0
902.0,112.0,-621.0
902.0,78.0,-602.0
892.0,98.0,-609.0
896.0,90.0,-613.0
914.0,70.0,-588.0
900.0,68.0,-615.0
892.0,56.0,-565.0
898.0,34.0,-572.0
900.0,20.0,-577.0
906.0,14.0,-556.0
904.0,-32.0,-543.0
890.0,-42.0,-536.0
912.0,-52.0,-524.0
902.0,-58.0,-555.0
928.0,-70.0,-535.0
932.0,-102.0,-541.0
914.0,-108.0,-508.0
942.0,-120.0,-542.0
930.0,-126.0,-511.0
956.0,-122.0,-506.0
970.0,-120.0,-494.0
966.0,-132.0,-507.0
954.0,-136.0,-517.0
962.0,-140.0,-503.0
966.0,-146.0,-501.0
970.0,-146.0,-506.0
976.0,-140.0,-514.0
988.0,-150.0,-510.0
998.0,-164.0,-511.0
974.0,-158.0,-498.0
972.0,-170.0,-482.0
976.0,-158.0,-488.0
990.0,-166.0,-487.0
980.0,-158.0,-479.0
980.0,-180.0,-473.0
980.0,-186.0,-465.0
984.0,-184.0,-468.0
990.0,-178.0,-480.0
972.0,-192.0,-474.0
982.0,-188.0,-455.0
1010.0,-184.0,-474.0
992.0,-188.0,-466.0
1002.0,-194.0,-469.0
988.0,-190.0,-446.0
994.0,-194.0,-477.0
976.0,-200.0,-478.0
972.0,-196.0,-440.0
966.0,-212.0,-454.0
946.0,-222.0,-456.0
954.0,-216.0,-439.0
940.0,-218.0,-456.0
946.0,-224.0,-421.0
924.0,-222.0,-404.0
926.0,-228.0,-404.0
920.0,-240.0,-398.0
910.0,-224.0,-392.0
898.0,-226.0,-394.0
892.0,-226.0,-385.0
876.0,-220.0,-416.0
890.0,-212.0,-415.0
876.0,-212.0,-446.0
866.0,-200.0,-423.0
862.0,-210.0,-432.0
850.0,-210.0,-432.0
862.0,-214.0,-441.0
864.0,-206.0,-438.0
868.0,-202.0,-419.0
876.0,-214.0,-413.0
870.0,-214.0,-414.0
860.0,-224.0,-399.0
866.0,-230.0,-402.0
874.0,-228.0,-399.0
864.0,-224.0,-429.0
862.0,-226.0,-408.0
866.0,-224.0,-397.0
864.0,-230.0,-411.0
856.0,-210.0,-406.0
852.0,-218.0,-387.0
856.0,-212.0,-385.0
854.0,-202.0,-404.0
858.0,-190.0,-422.0
840.0,-180.0,-407.0
842.0,-190.0,-433.0
842.0,-188.0,-426.0
830.0,-198.0,-413.0
834.0,-178.0,-426.0
828.0,-176.0,-423.0
830.0,-178.0,-439.0
834.0,-182.0,-417.0
832.0,-198.0,-416.0
848.0,-184.0,-400.0
846.0,-206.0,-384.0
846.0,-202.0,-389.0
834.0,-198.0,-400.0
852.0,-198.0,-399.0
846.0,-220.0,-382.0
848.0,-218.0,-415.0
850.0,-206.0,-392.0
852.0,-224.0,-364.0
858.0,-230.0,-391.0
860.0,-222.0,-396.0
860.0,-216.0,-364.0
836.0,-228.0,-379.0
858.0,-222.0,-377.0
842.0,-220.0,-380.0
850.0,-224.0,-372.0
848.0,-224.0,-389.0
838.0,-224.0,-376.0
836.0,-230.0,-377.0
850.0,-228.0,-371.0
842.0,-216.0,-373.0
850.0,-238.0,-374.0
854.0,-220.0,-378.0
870.0,-234.0,-382.0
854.0,-238.0,-372.0
876.0,-232.0,-366.0
870.0,-218.0,-388.0
866.0,-230.0,-372.0
880.0,-230.0,-383.0
894.0,-240.0,-404.0
906.0,-240.0,-384.0
904.0,-250.0,-369.0
902.0,-250.0,-382.0
916.0,-256.0,-373.0
904.0,-242.0,-370.0
908.0,-244.0,-366.0
900.0,-256.0,-364.0
904.0,-266.0,-376.0
900.0,-274.0,-372.0
906.0,-270.0,-354.0
916.0,-280.0,-369.0
914.0,-268.0,-338.0
924.0,-278.0,-330.0
928.0,-286.0,-349.0
910.0,-288.0,-332.0
906.0,-292.0,-338.0
912.0,-282.0,-355.0
936.0,-292.0,-341.0
918.0,-290.0,-331.0
932.0,-292.0,-353.0
924.0,-304.0,-344.0
920.0,-282.0,-329.0
930.0,-290.0,-344.0
928.0,-298.0,-320.0
922.0,-290.0,-338.0
932.0,-292.0,-350.0
944.0,-282.0,-367.0
926.0,-274.0,-343.0
920.0,-294.0,-382.0
920.0,-292.0,-349.0
924.0,-282.0,-364.0
960.0,-272.0,-372.0
936.0,-276.0,-371.0
942.0,-292.0,-375.0
956.0,-292.0,-367.0
956.0,-284.0,-344.0
956.0,-294.0,-373.0
970.0,-298.0,-355.0
972.0,-300.0,-358.0
980.0,-298.0,-340.0
988.0,-304.0,-375.0
984.0,-310.0,-350.0
1002.0,-326.0,-338.0
994.0,-304.0,-355.0
988.0,-304.0,-354.0
992.0,-304.0,-350.0
994.0,-308.0,-347.0
1012.0,-304.0,-338.0
992.0,-304.0,-345.0
1006.0,-300.0,-362.0
1006.0,-306.0,-341.0
1006.0,-318.0,-341.0
1000.0,-324.0,-358.0
1000.0,-320.0,-356.0
1016.0,-326.0,-314.0
1032.0,-308.0,-350.0
1028.0,-316.0,-347.0
1024.0,-312.0,-355.0
1022.0,-312.0,-346.0
1028.0,-294.0,-341.0
1006.0,-312.0,-354.0
1004.0,-294.0,-348.0
1012.0,-306.0,-375.0
998.0,-286.0,-371.0
1018.0,-296.0,-380.0
1000.0,-292.0,-365.0
996.0,-272.0,-386.0
994.0,-284.0,-382.0
986.0,-292.0,-398.0
988.0,-296.0,-366.0
982.0,-288.0,-382.0
994.0,-286.0,-405.0
992.0,-280.0,-374.0
988.0,-282.0,-398.0
994.0,-280.0,-392.0
1000.0,-290.0,-381.0
1016.0,-272.0,-365.0
988.0,-260.0,-392.0
992.0,-264.0,-392.0
994.0,-266.0,-400.0
1006.0,-270.0,-415.0
1006.0,-262.0,-391.0
1020.0,-270.0,-405.0
1022.0,-258.0,-397.0
1014.0,-258.0,-422.0
1006.0,-248.0,-434.0
1008.0,-228.0,-430.0
1028.0,-254.0,-420.0
1028.0,-226.0,-426.0
1020.0,-230.0,-451.0
1038.0,-222.0,-468.0
1030.0,-208.0,-461.0
1030.0,-214.0,-468.0
1046.0,-192.0,-472.0
1044.0,-190.0,-456.0
1062.0,-196.0,-493.0
1038.0,-182.0,-499.0
1056.0,-174.0,-497.0
1044.0,-182.0,-494.0
1052.0,-158.0,-496.0
1044.0,-148.0,-480.0
1040.0,-158.0,-523.0
1040.0,-176.0,-508.0
1052.0,-156.0,-521.0
1048.0,-154.0,-529.0
1044.0,-166.0,-511.0
1060.0,-158.0,-527.0
1068.0,-138.0,-546.0
1056.0,-134.0,-538.0
1068.0,-162.0,-530.0
1064.0,-154.0,-523.0
1070.0,-168.0,-515.0
1086.0,-150.0,-519.0
1068.0,-158.0,-526.0
1060.0,-164.0,-513.0
1070.0,-160.0,-515.0
1058.0,-168.0,-500.0
1072.0,-160.0,-514.0
1076.0,-160.0,-511.0
1068.0,-164.0,-497.0
1066.0,-178.0,-505.0
1060.0,-188.0,-506.0
1078.0,-168.0,-502.0
1066.0,-184.0,-501.0
1080.0,-170.0,-501.0
1080.0,-178.0,-521.0
1074.0,-156.0,-516.0
1148.0,-308.0,-381.0
1158.0,-284.0,-363.0
1178.0,-282.0,-359.0
1170.0,-282.0,-381.0
1184.0,-264.0,-375.0
1188.0,-270.0,-376.0
1186.0,-274.0,-397.0
1192.0,-282.0,-350.0
1210.0,-280.0,-362.0
1218.0,-290.0,-355.0
1210.0,-286.0,-355.0
1218.0,-282.0,-363.0
1222.0,-278.0,-369.0
1244.0,-262.0,-344.0
1244.0,-280.0,-355.0
1246.0,-270.0,-360.0
1244.0,-260.0,-379.0
1252.0,-264.0,-345.0
1264.0,-268.0,-369.0
1262.0,-262.0,-363.0
1260.0,-264.0,-379.0
1268.0,-258.0,-372.0
1272.0,-236.0,-348.0
1272.0,-272.0,-345.0
1258.0,-268.0,-339.0
1264.0,-286.0,-335.0
1270.0,-288.0,-331.0
1264.0,-278.0,-336.0
1274.0,-286.0,-324.0
1266.0,-296.0,-304.0
1276.0,-292.0,-294.0
1300.0,-296.0,-283.0
1314.0,-300.0,-265.0
1322.0,-300.0,-249.0
1332.0,-322.0,-240.0
1346.0,-316.0,-219.0
1366.0,-308.0,-220.0
1364.0,-302.0,-217.0
1396.0,-304.0,-163.0
1412.0,-314.0,-177.0
1418.0,-308.0,-160.0
1454.0,-294.0,-157.0
1466.0,-278.0,-109.0
1482.0,-258.0,-99.0
1492.0,-248.0,-106.0
1512.0,-254.0,-84.0
1542.0,-222.0,-87.0
1576.0,-214.0,-55.0
1596.0,-180.0,-57.0
1608.0,-158.0,-18.0
1628.0,-130.0,-6.0
1650.0,-124.0,-14.0
1668.0,-88.0,-4.0
1684.0,-58.0,31.0
1700.0,-46.0,40.0
1708.0,-8.0,46.0
1704.0,36.0,54.0
1732.0,66.0,57.0
1728.0,78.0,60.0
1750.0,98.0,61.0
1754.0,126.0,87.0
1752.0,156.0,97.0
1758.0,176.0,74.0
1732.0,212.0,103.0
1752.0,234.0,106.0
1762.0,266.0,90.0
1742.0,308.0,107.0
1750.0,342.0,90.0
1748.0,370.0,96.0
1724.0,386.0,100.0
1748.0,418.0,106.0
1722.0,428.0,109.0
1724.0,458.0,105.0
1726.0,472.0,121.0
1724.0,488.0,107.0
1722.0,510.0,129.0
1702.0,504.0,106.0
1684.0,536.0,133.0
1700.0,528.0,134.0
1668.0,552.0,147.0
1696.0,548.0,192.0
1686.0,572.0,196.0
1670.0,550.0,216.0
1674.0,554.0,202.0
1670.0,560.0,256.0
1662.0,564.0,260.0
1668.0,554.0,296.0
1654.0,546.0,338.0
1636.0,554.0,345.0
1622.0,544.0,367.0
1620.0,538.0,417.0
1600.0,532.0,455.0
1600.0,508.0,512.0
1562.0,482.0,521.0
1554.0,468.0,575.0
1522.0,448.0,566.0
1488.0,432.0,611.0
1464.0,402.0,634.0
1446.0,388.0,670.0
1432.0,370.0,691.0
1404.0,358.0,698.0
1392.0,366.0,703.0
1358.0,332.0,731.0
1348.0,314.0,711.0
1324.0,290.0,740.0
1302.0,296.0,750.0
1292.0,250.0,739.0
1278.0,234.0,764.0
1262.0,216.0,767.0
1224.0,198.0,794.0
1210.0,180.0,758.0
1176.0,152.0,789.0
1166.0,118.0,768.0
1140.0,114.0,767.0
1108.0,98.0,775.0
1078.0,72.0,754.0
1046.0,58.0,769.0
1010.0,50.0,736.0
978.0,42.0,779.0
932.0,30.0,738.0
904.0,34.0,702.0
864.0,24.0,710.0
814.0,0.0,704.0
796.0,-10.0,688.0
768.0,-10.0,660.0
736.0,2.0,638.0
704.0,-48.0,613.0
662.0,-40.0,587.0
630.0,-38.0,545.0
606.0,-44.0,551.0
580.0,-36.0,512.0
556.0,-46.0,455.0
534.0,-48.0,429.0
524.0,-46.0,415.0
506.0,-60.0,395.0
478.0,-62.0,362.0
488.0,-60.0,321.0
464.0,-80.0,320.0
470.0,-82.0,278.0
450.0,-72.0,237.0
458.0,-80.0,207.0
448.0,-78.0,165.0
444.0,-90.0,137.0
448.0,-96.0,72.0
424.0,-76.0,37.0
442.0,-92.0,-7.0
456.0,-72.0,-29.0
456.0,-94.0,-99.0
476.0,-88.0,-119.0
472.0,-84.0,-157.0
494.0,-92.0,-207.0
504.0,-92.0,-239.0
536.0,-88.0,-269.0
558.0,-92.0,-301.0
562.0,-84.0,-316.0
588.0,-96.0,-353.0
598.0,-104.0,-394.0
616.0,-58.0,-428.0
630.0,-64.0,-458.0
662.0,-44.0,-474.0
672.0,-38.0,-483.0
716.0,-36.0,-519.0
746.0,-18.0,-526.0
752.0,8.0,-577.0
780.0,24.0,-572.0
806.0,44.0,-604.0
836.0,64.0,-609.0
848.0,86.0,-614.0
872.0,84.0,-655.0
878.0,124.0,-649.0
892.0,140.0,-673.0
906.0,170.0,-651.0
934.0,198.0,-678.0
960.0,210.0,-674.0
964.0,242.0,-694.0
976.0,264.0,-684.0
980.0,276.0,-681.0
998.0,298.0,-717.0
982.0,326.0,-685.0
998.0,350.0,-690.0
988.0,368.0,-695.0
984.0,386.0,-664.0
982.0,408.0,-679.0
980.0,408.0,-686.0
964.0,414.0,-693.0
956.0,434.0,-668.0
944.0,414.0,-674.0
944.0,424.0,-653.0
936.0,426.0,-676.0
950.0,426.0,-681.0
954.0,400.0,-662.0
960.0,368.0,-694.0
962.0,368.0,-671.0
974.0,346.0,-672.0
1002.0,322.0,-702.0
1020.0,312.0,-676.0
1044.0,292.0,-694.0
1044.0,300.0,-683.0
1058.0,278.0,-687.0
1102.0,276.0,-671.0
1116.0,282.0,-674.0
1126.0,258.0,-681.0
1156.0,252.0,-690.0
1184.0,254.0,-681.0
1216.0,246.0,-669.0
1226.0,246.0,-682.0
1232.0,244.0,-671.0
1244.0,234.0,-650.0
1296.0,224.0,-655.0
1296.0,212.0,-626.0
1326.0,214.0,-640.0
1356.0,214.0,-617.0
1382.0,212.0,-605.0
1374.0,210.0,-593.0
1416.0,220.0,-578.0
1438.0,240.0,-557.0
1452.0,258.0,-540.0
1474.0,266.0,-538.0
1494.0,254.0,-511.0
1520.0,260.0,-489.0
1544.0,272.0,-474.0
1568.0,284.0,-446.0
1594.0,292.0,-449.0
1604.0,282.0,-407.0
1624.0,276.0,-400.0
1636.0,290.0,-356.0
1636.0,314.0,-348.0
1648.0,304.0,-320.0
1676.0,318.0,-311.0
1690.0,336.0,-289.0
1698.0,352.0,-240.0
1710.0,346.0,-201.0
1714.0,368.0,-187.0
1738.0,372.0,-150.0
1726.0,392.0,-140.0
1748.0,398.0,-106.0
1740.0,428.0,-60.0
1742.0,422.0,-2.0
1738.0,430.0,40.0
1746.0,450.0,45.0
1742.0,468.0,97.0
1736.0,466.0,103.0
1736.0,474.0,166.0
1722.0,490.0,204.0
1720.0,500.0,218.0
1726.0,496.0,261.0
1686.0,518.0,300.0
1670.0,534.0,335.0
1654.0,514.0,388.0
1644.0,518.0,411.0
1628.0,520.0,441.0
1622.0,514.0,484.0
1604.0,514.0,503.0
1556.0,518.0,545.0
1546.0,506.0,569.0
1504.0,506.0,604.0
1498.0,494.0,591.0
1476.0,496.0,629.0
1468.0,482.0,625.0
1436.0,488.0,673.0
1424.0,484.0,671.0
1400.0,480.0,711.0
1404.0,480.0,703.0
1366.0,494.0,721.0
1338.0,488.0,728.0
1300.0,490.0,750.0
1272.0,482.0,744.0
1256.0,462.0,756.0
1212.0,484.0,800.0
1188.0,460.0,787.0
1148.0,446.0,788.0
1130.0,446.0,787.0
1094.0,450.0,810.0
1046.0,438.0,802.0
1036.0,404.0,811.0
992.0,410.0,811.0
972.0,414.0,799.0
936.0,398.0,802.0
904.0,386.0,793.0
862.0,404.0,790.0
832.0,402.0,769.0
808.0,394.0,732.0
756.0,382.0,732.0
708.0,360.0,721.0
690.0,366.0,734.0
646.0,366.0,679.0
616.0,332.0,656.0
580.0,332.0,640.0
548.0,318.0,608.0
528.0,284.0,578.0
490.0,266.0,546.0
464.0,258.0,493.0
444.0,248.0,476.0
412.0,232.0,445.0
404.0,232.0,403.0
394.0,206.0,370.0
386.0,214.0,341.0
384.0,182.0,336.0
378.0,182.0,296.0
376.0,166.0,262.0
374.0,132.0,257.0
380.0,120.0,244.0
368.0,128.0,211.0
360.0,118.0,192.0
370.0,126.0,183.0
366.0,90.0,176.0
380.0,72.0,142.0
394.0,54.0,157.0
394.0,44.0,134.0
392.0,24.0,132.0
400.0,6.0,120.0
404.0,-14.0,109.0
916.0,440.0,778.0
892.0,446.0,765.0
854.0,424.0,774.0
824.0,414.0,743.0
778.0,408.0,765.0
726.0,396.0,744.0
690.0,380.0,714.0
648.0,378.0,704.0
592.0,360.0,665.0
590.0,354.0,636.0
548.0,336.0,606.0
524.0,314.0,561.0
484.0,312.0,535.0
444.0,300.0,484.0
418.0,286.0,432.0
416.0,260.0,383.0
390.0,248.0,345.0
376.0,230.0,290.0
368.0,220.0,251.0
364.0,202.0,221.0
354.0,198.0,176.0
340.0,172.0,156.0
342.0,172.0,102.0
352.0,140.0,79.0
356.0,142.0,42.0
368.0,124.0,29.0
380.0,106.0,3.0
378.0,80.0,-59.0
392.0,66.0,-82.0
394.0,48.0,-94.0
414.0,22.0,-111.0
434.0,12.0,-146.0
448.0,-28.0,-155.0
480.0,-44.0,-202.0
498.0,-54.0,-237.0
528.0,-62.0,-271.0
542.0,-66.0,-324.0
560.0,-54.0,-365.0
600.0,-40.0,-408.0
620.0,-10.0,-437.0
616.0,28.0,-467.0
670.0,54.0,-513.0
678.0,84.0,-528.0
706.0,132.0,-588.0
742.0,164.0,-595.0
746.0,210.0,-594.0
782.0,246.0,-622.0
820.0,268.0,-633.0
850.0,310.0,-662.0
878.0,324.0,-686.0
128.0,0.0,-768.0
942.0,384.0,-682.0
998.0,400.0,-679.0
1008.0,404.0,-685.0
1044.0,436.0,-682.0
1090.0,456.0,-672.0
1116.0,474.0,-665.0
1026.0,504.0,-657.0
1174.0,538.0,-644.0
1188.0,562.0,-643.0
1212.0,600.0,-592.0
1240.0,648.0,-563.0
1250.0,660.0,-536.0
1272.0,718.0,-515.0
1282.0,728.0,-502.0
1282.0,748.0,-480.0
1286.0,766.0,-447.0
1308.0,778.0,-399.0
1286.0,808.0,-361.0
1308.0,824.0,-376.0
1318.0,834.0,-355.0
1310.0,840.0,-325.0
1316.0,856.0,-321.0
1314.0,854.0,-294.0
1314.0,858.0,-277.0
1300.0,884.0,-288.0
1306.0,880.0,-240.0
1286.0,894.0,-244.0
